State,Year,Quarter,Text
Alaska,2023,Q4,"The president’s strategic options for 2024. With President Biden having fallen behind Donald Trump in the early 2024 polls, Trump’s strategy seems fairly straightforward: more of the same. Trump will portray Biden as old, inflation as high, immigration as out of control and the nation as weak. All these arguments play into the concerns of many voters."
Alaska,2023,Q4,"President Biden campaigned on stopping construction of the border wall, allowing Medicare to negotiate drug prices and ending the death penalty. As President Biden campaigns for re-election, Democrats have heralded a series of accomplishments under his tenure. At times, Mr. Biden has called attention to promises by his predecessor, Donald J. Trump, that fell short."
Arizona,2020,Q1,"Participating in a healthy democracy isn’t supposed to be at odds with staying healthy. Today it is. These are the instructions now, simple and bleak: Stay home if you can. Only essential personnel report for duty. Do not travel unless absolutely necessary."
Arizona,2020,Q1,"It was a primary sweep, but the future is far from clean and tidy. This is your morning tip sheet. A poll worker wore gloves for protection against the coronavirus outside a voting site at Woodmere Park in Venice, Fla."
Arizona,2020,Q1,"People leaving the Golden State are changing the political makeup of the states they move to. President Trump clearly hates the most populous state in the country he governs. While trashing California with his gutter mouth, the president has used his office to physically trash the home to nearly one in eight Americans — seeking to make its air more polluted, its water less clean, its forests more vulnerable to catastrophic fires."
Arizona,2020,Q1,"With a broad coalition, Joseph R. Biden Jr. defeated Bernie Sanders in Florida, Illinois and Arizona, in a rout that could add to pressure on Mr. Sanders to end his campaign. Joseph R. Biden Jr. easily defeated Senator Bernie Sanders in three major primaries on Tuesday, all but extinguishing Mr. Sanders’s chances for a comeback, as anxious Americans turned out to vote amid a series of cascading disruptions from the coronavirus pandemic."
Arizona,2020,Q1,The virus has sickened tens of thousands of people in China and a number of other countries. The virus has sickened tens of thousands of people in China and a number of other countries.
Arizona,2020,Q1,"The company executive, John Kapoor, was accused of bribing doctors and misleading insurers to increase sales of a highly addictive painkiller. A federal judge sentenced John Kapoor, the founder of the opioid manufacturer Insys Therapeutics, to five and a half years in prison Thursday for his role in a racketeering scheme that bribed doctors to prescribe a highly addictive opioid and misled insurers."
Arizona,2020,Q1,See full results and maps from the Presidential primaries. See full results and maps from the Presidential primaries.
Arizona,2020,Q1,"The ruling, written by a Reagan appointee, said the administration failed to show how such rules would help Medicaid to meet its mission of covering the poor. A federal appeals court panel on Friday unanimously upheld a lower court’s ruling striking down work rules for Medicaid recipients in Arkansas, casting more doubt over broader Trump administration efforts to require poor people to work, volunteer or train for a job as a condition of getting government health coverage."
Arizona,2020,Q1,"Gold, the Olympian whose career was sidetracked by mental illness, was moved to tears as the audience saluted her in a significant comeback performance. Gracie Gold, the Olympic figure skater whose career was halted by a battle with mental illness, received a standing ovation on Friday night at the United States national championships after completing a stirring free skate."
Arizona,2020,Q1,"Some states are postponing their primary elections. Others are preparing to give out hand sanitizer. Hi. Welcome to On Politics, your guide to the day in national politics. I’m Giovanni Russonello, your morning newsletter writer taking over your evening edition."
Arizona,2020,Q2,"Republicans and the Trump administration continue to press to end the Affordable Care Act even as the virus leaves more Americans worried about affordable health coverage. WASHINGTON — Republicans are increasingly worried that their decade-long push to repeal the Affordable Care Act will hurt them in the November elections, as coronavirus cases spike around the country and millions of Americans who have lost jobs during the pandemic lose their health coverage as well."
Arizona,2020,Q2,"The outbreak may spread to new areas with high rates of diabetes, obesity and other illnesses that can worsen coronavirus symptoms. See where your county falls among those with the highest health risk factors. The outbreak may spread to new areas with high rates of diabetes, obesity and other illnesses that can worsen coronavirus symptoms. See where your county falls among those with the highest health risk factors."
Arizona,2020,Q2,Three children have died of a mysterious syndrome linked to the virus. Trump’s support among seniors slips as the pandemic becomes more political. This briefing has ended. Follow our latest coverage of the coronavirus pandemic.
Arizona,2020,Q2,"As state and local governments confront a new wave of coronavirus infections, President Trump is sending mixed messages and Washington’s public health bully pulpit has gone silent. WASHINGTON — The federal government’s leadership in the coronavirus crisis has so faded that state and local health officials have been left to figure out on their own how to handle rising infections and to navigate conflicting signals from the White House."
Arizona,2020,Q2,"The lack of virus protocols as July’s camps approach has left many in football unsure about safety in a sport that requires contact on nearly every play and cramped quarters inside team facilities. In this most unusual off-season roiled by the coronavirus pandemic, the N.F.L. has adapted by conducting business (mostly) as usual. Free agency, the college draft, rookie camp and voluntary workouts were all held on time, albeit remotely instead of in person."
Arizona,2020,Q2,"In large swaths of the U.S., people have a hard time reaching a hospital that offers the kind of inpatient care needed to treat the coronavirus. In large swaths of the U.S., people have a hard time reaching a hospital that offers the kind of inpatient care needed to treat the coronavirus."
Arizona,2020,Q2,The president went to Phoenix to speak to a group of student supporters. PHOENIX — An Arizona megachurch hosting President Trump on Tuesday misleadingly claimed that its new air purification system “kills 99.9 percent of Covid within 10 minutes” but then backtracked shortly before the president spoke.
Arizona,2020,Q2,"No other developed country is doing so badly. Graphs of the coronavirus curves in Britain, Canada, Germany and Italy look like mountains, with steep climbs up and then back down. The one for America shows a fast climb up to a plateau. For a while, the number of new cases in the U.S. was at least slowly declining. Now, according to The Times, it’s up a terrifying 22 percent over the last 14 days."
Arizona,2020,Q2,"Living conditions make it difficult to contain the virus's spread. CHINLE, Ariz. — The Navajo Nation is a vast, awe-inspiring land of desert crags and canyons, the largest reservation in the country, but today it reverberates with grief and fear."
Arizona,2020,Q2,"Arizona, Texas and Florida are reporting their highest case numbers yet. As of Saturday, coronavirus cases were climbing in 22 states amid reopenings. CHICAGO — The warning has echoed ominously for weeks from epidemiologists, small-town mayors and county health officials: Once states begin to reopen, a surge in coronavirus cases will follow."
Arizona,2020,Q3,"He led the Wildcats to 23 consecutive appearances in the N.C.A.A. tournament, winning the championship in 1997. Earlier, he took Iowa to the Final Four. Lute Olson, a Basketball Hall of Fame coach who took the University of Arizona to the 1997 N.C.A.A. championship and 23 consecutive appearances in the postseason tournament, died on Thursday in Tucson, Ariz. He was 85."
Arizona,2020,Q3,"And what else you need to know today. There is no country in the world where confirmed coronavirus cases are growing as rapidly as they are in Arizona, Florida or South Carolina. The Sun Belt has become the global virus capital."
Arizona,2020,Q3,"If Mark Kelly wins a special election, he could end up casting a crucial vote on President Trump’s nominee. TUCSON, Ariz. — Democrats have almost no power to stop a pre-election vote on President Trump’s nominee to replace Justice Ruth Bader Ginsburg on the Supreme Court, but they see a glimmer of hope in a bank-shot scenario if they capture a Senate seat in Arizona in the November election."
Arizona,2020,Q3,"Coronavirus ads are one thing, but Democrats are also bringing back the messaging that worked so well for them in 2018. Hi. Welcome to On Politics, your guide to the day in national politics. I’m Nick Corasaniti, your host on Tuesdays for our coverage of all things media and messaging."
Arizona,2020,Q3,"As the Trump administration pushes forward on dismantling the Affordable Care Act, Democrats are pressing their advantage on an issue that is becoming a chief focus of campaign advertising. WASHINGTON — In his two newest campaign advertisements, Gov. Steve Bullock of Montana portrays himself as a health care savior, featuring local nurses who say his expansion of public health insurance rescued Montanans and their hospitals."
Arizona,2020,Q3,"With the pandemic highlighting the importance of health coverage, Democrats are leaning into health care as a campaign issue. Republicans appear to be on shakier footing. At the Democratic National Convention, viewers heard from an Arizona man whose young son was born with a congenital heart defect, a Wisconsin woman with an autoimmune disease and cancer survivors from several states. Their stories highlighted the importance of health care — and the protections provided by the Affordable Care Act."
Arizona,2020,Q3,"With the pandemic highlighting the importance of health coverage, Democrats are leaning into health care as a campaign issue. Republicans appear to be on shakier footing. At the Democratic National Convention, viewers heard from an Arizona man whose young son was born with a congenital heart defect, a Wisconsin woman with an autoimmune disease and cancer survivors from several states. Their stories highlighted the importance of health care — and the protections provided by the Affordable Care Act."
Arizona,2020,Q3,"The agents’ conditions were among several virus-related factors that led the vice president to change his plans for a visit on Tuesday. WASHINGTON — Vice President Mike Pence postponed a planned trip this week to Arizona after Secret Service agents set to travel with him tested positive for the coronavirus or showed symptoms, two administration officials said on Thursday."
Arizona,2020,Q3,"They struck a sober note on Sunday’s news programs, strongly urging the vast majority of people in hard-hit cities and states to wear masks and avoid large gatherings. Two of the Trump administration’s top health officials acknowledged Sunday that the country is facing a very serious situation with the onslaught of rising coronavirus cases in several states, striking a far more sober tone than President Trump at this stage of the pandemic in the United States."
Arizona,2020,Q3,California’s governor announced a sweeping rollback of the state’s reopening and Los Angeles and San Diego school districts will be online-only in the fall. Dr. Anthony Fauci returned to the White House. This briefing has ended. Read live coronavirus updates here.
Arizona,2020,Q4,"The sickout in Chandler, Ariz., reflects growing discord over whether classrooms should remain open as virus cases spike. In a reflection of debates nationwide over whether to keep classrooms open during the current surge in coronavirus cases, about 100 teachers in Arizona’s third-largest school district staged a sickout on Friday, demanding that schools close after winter break and stay remote until the region’s infection rate declines."
Arizona,2020,Q4,"Maricopa County spawned the careers of Republican hard-liners like Joe Arpaio. Now the children of immigrants targeted in the state’s nativist crackdown are challenging G.O.P. dominance. PHOENIX — Ten years ago, Maricopa County was the place that spawned the political careers of Republican hard-liners like Joe Arpaio, the sheriff who demonized immigrants and placed inmates in a tent camp. Politicians from Phoenix and its suburbs thrived with appeals to voters on guns, religion and taxes."
Arizona,2020,Q4,"Senate Democrats forced a mostly symbolic vote on the Affordable Care Act, previewing their strategy of making the Supreme Court confirmation fight a referendum on health care, a top voter concern. WASHINGTON — Senate Democrats have begun a concerted push to make the fight over Judge Amy Coney Barrett’s confirmation to the Supreme Court a referendum on the Affordable Care Act, working to turn a short-term victory for President Trump and Republicans into a liability that could cost them control of the Senate."
Arizona,2020,Q4,Republicans warn their state could become the next California. Democrats think that sounds pretty good. [Follow our live coverage of the Biden inauguration.]
Arizona,2020,Q4,Estimates from exit polls offer an initial indication of how groups voted on election night. Estimates from exit polls offer an initial indication of how groups voted on election night.
Arizona,2020,Q4,"The induction of Mr. Kelly, a former astronaut who won a special election last month, marks the first time in decades that two Democrats have represented Arizona in the Senate. WASHINGTON — Senator Mark Kelly is no stranger to lonely missions."
Arizona,2020,Q4,"Republicans are battling to hold off losses by warning of the risks of unified Democratic power in Washington, but they concede their majority is in peril. BOZEMAN, Mont. — Voters caught up in this state’s exceedingly close Senate race could be forgiven for believing Gov. Steve Bullock, the Democratic candidate, was sharing the ballot with Senator Chuck Schumer of New York, the minority leader."
Arizona,2020,Q4,"A new analysis shows that coverage levels fell for a third straight year. And that was before the pandemic struck. The share of children with health coverage in the United States fell for the third consecutive year in 2019, according to census data, after decades of increases."
Arizona,2020,Q4,"A presidential order would almost certainly face a legal challenge. But if elected, Joseph R. Biden Jr. would have other levers at his disposal to make mask wearing a cultural norm. WASHINGTON — As the nation heads into what public health experts are calling a “dark winter” of coronavirus illness and death, public health experts are coalescing around Joseph R. Biden Jr.’s call for a “national mask mandate,” even as they concede such an effort would require much more than the stroke of a presidential pen."
Arizona,2020,Q4,"With transparency on health newly significant in the presidential race, Joe Biden’s safety protocols have remained largely under wraps. But on Sunday evening, his campaign said he had again tested negative for the coronavirus. [Follow our live Biden vs. Trump 2020 election coverage.]"
Arizona,2021,Q1,"There is no evidence so far of a link between the AstraZeneca shots and a few new cases in Europe of serious illness and deaths. But investigations are underway. Millions of people in dozens of countries have received the AstraZeneca Covid vaccine with few reports of ill effects, and its prior testing in tens of thousands of people found it to be safe."
Arizona,2021,Q1,"For eligible people, H.S.A.s accept pretax contributions that grow tax-free and aren’t taxed if spent on qualifying expenses. But they’re underused, experts say. As Tax Day approaches, an underused part of many health care plans could offer a chance to significantly reduce your tax bill."
Arizona,2021,Q1,"As Americans were transfixed by the spectacle of the Capitol under siege, the coronavirus continued to sweep across the United States. As Americans were transfixed by the spectacle of the Capitol under siege, the coronavirus continued to sweep across the United States."
Arizona,2021,Q1,"The more transmissible and possibly more lethal B.1.1.7 variant already accounts for an estimated 20 percent of the nation’s infections. States have continued steadily lifting restrictions, despite warnings from top federal health officials like Dr. Anthony S. Fauci that new coronavirus cases in the United States have plateaued at a very high level after their drastic drop has stalled, and that the country urgently needed to contain the spread of more transmissible variants."
Arizona,2021,Q1,"Public health experts say there is still time to contain the new variant. Experts are worried that during the next few weeks the new and more contagious variant of the coronavirus known as B.1.1.7 could explode in the United States, becoming the dominant variant and quickly overwhelming hospitals — as has happened in Britain."
Arizona,2021,Q1,"At least 16 states and territories are using the National Guard to give shots, drawing on doctors, nurses, medics and other troops who are skilled in administering injections. LANDOVER, Md. — As tens of thousands of his National Guard colleagues descended on the nation’s capital to ensure the peaceful transfer of presidential power, 10 miles up the road, Emmanuel Alfaro was doing what he viewed as the pinnacle of his career in the Guard: administering Covid-19 vaccines to his fellow citizens."
Arizona,2021,Q1,"With no nationwide plan for distributing coronavirus vaccines, people are scrambling to other states. Some health officials, saying greater immunity is the goal, aren’t standing in the way. When Chanel Maronge saw on Facebook that she was eligible to get a Covid-19 vaccine, she seized the opportunity. The only catch? She had to cross the state line to Mississippi last week, driving an hour and a half from her home in Baton Rouge, La., to get her first shot."
Arizona,2021,Q1,"After showing political clout in the 2020 election, tribal communities are hoping for more attention and money to address their long-running problems with poverty, health care and other issues. WASHINGTON — When President Biden introduced Representative Deb Haaland of New Mexico as his pick for interior secretary, making her the first Native American to be selected for a cabinet position, he acknowledged the country’s long history of failing the land’s first citizens."
Arizona,2021,Q1,"The hospital in Arizona’s Yuma County, on the border, is so overwhelmed it’s had to fly Covid-19 patients to other cities. No other region has had a higher case rate during the pandemic. YUMA, Ariz. — The Rev. Emilio Chapa was delivering a homily on a recent Sunday when he paused to lament a sight that had shaken him as he entered the sacristy before Mass."
Arizona,2021,Q1,"An advocate for her people, the Quechan of Southern California, she had been calling out injustice since the third grade. She died of Covid-19. This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here."
Arizona,2021,Q2,"A Times analysis found that willingness to receive a vaccine and actual vaccination rates to date were both lower, on average, in counties that voted red in the 2020 presidential election. A Times analysis found that willingness to receive a vaccine and actual vaccination rates to date were both lower, on average, in counties that voted red in the 2020 presidential election."
Arizona,2021,Q2,"Climate change threatens Las Vegas and every other desert oasis town. LAKE MEAD, Nev.— Few things force you to confront hubris and genius at the same time as much as the magnificent harness on the Colorado River that created the largest reservoir in the United States."
Arizona,2021,Q2,"Businesses and universities want fast, easy ways to see if students and customers are vaccinated, but conservative politicians have turned “vaccine passports” into a cultural flash point. WASHINGTON — Cathay Pacific airlines, convinced that digital proof of coronavirus vaccination will bring about the return of safe international travel, asked its pilots and crew to try out a new mobile app that showed their vaccination status on a recent flight from Hong Kong to Los Angeles."
Arizona,2021,Q2,"A wave of talented rookies could make for tense battles as new faces like Aari McDonald and Charli Collier take on perennial all-stars like Diana Taurasi and Candace Parker. Buzzy rookies, reshuffled stars and new interest in women’s basketball after a thrilling N.C.A.A. tournament have positioned the W.N.B.A. to open its 25th season this week with a captive audience as it continues to lead in social justice efforts among professional sports leagues."
Arizona,2021,Q2,"Meal programs for older adults have long been underfunded. The new economic recovery plan will help. Long before the coronavirus hit, nutrition programs that served the nation’s older adults struggled to keep up with a growing demand. Often, they could not."
Arizona,2021,Q2,"National Park Service officials want to reduce the size of a herd that they say has damaged vegetation, archaeological sites and the water supply. When Teddy Roosevelt looked upon the Grand Canyon as president in 1903, the barrel-chested adventurer and war hero said the site “fills me with awe.” He implored his fellow man, “Do nothing to mar its grandeur, sublimity and loveliness.”"
Arizona,2021,Q2,"Answers to questions about the current situation in California and the Western half of the United States. Much of the Western half of the United States is in the grip of a severe drought of historic proportions. Conditions are especially bad in California and the Southwest, but the drought extends into the Pacific Northwest, much of the Intermountain West, and even the Northern Plains."
Arizona,2021,Q2,"Fleeing virus-devastated economies, migrants are traveling long distances to reach the United States and then walking through gaps in the border wall. The Arizona desert has become a favorite crossing point. YUMA, Ariz. — Standing by the hulking border wall, a U.S. Border Patrol agent watched as a car dropped off passengers at the edge of a road on the Mexican side. “Oh, no,” he muttered. “Here come some more.”"
Arizona,2021,Q2,"The pandemic barely dented the financial outlook for some major networks, which continued to acquire weaker hospitals and ailing doctors’ practices. Critics worry consolidation leads to higher prices for medical care. Billions of dollars in Covid aid cushioned financial losses caused by the pandemic at some of the nation’s largest hospital chains. But those bailouts also helped sustain the big chains’ spending sprees as they expanded even more by scooping up weakened competitors and doctors’ practices."
Arizona,2021,Q2,"Public opinion is closely divided on health care, voting, religion and gay rights cases. Public opinion is closely divided on health care, voting, religion and gay rights cases."
Arizona,2021,Q3,"As students prepare for a return to in-person learning, conflicts have arisen in several U.S. states over mask mandates in schools. The Delta variant of the coronavirus is looming large over this year’s back-to-school preparations in the United States."
Arizona,2021,Q3,"University of Texas at San Antonio will begin with mostly remote classes, because of the city’s high infection rates. Other schools are trying to avoid that fate. It is what many universities fear. After months of gearing up for a fall semester that seemed like normal, with in-person classes and packed football games, the University of Texas at San Antonio announced Wednesday that almost all courses will be held online for the first three weeks."
Arizona,2021,Q3,"New funding will allow more medical appointments to take place via video in rural communities, where some of the nation’s oldest and sickest patients live. The roughly 15 percent of the population living in rural America includes some of the oldest and sickest patients in the country — a disparity that has grown more stark during the coronavirus pandemic. The Biden administration is investing more in telemedicine, whose use has grown sharply during the pandemic, as a way to improve their access to care."
Arizona,2021,Q3,"A top White House adviser said monoclonal antibody treatments, sometimes underused, could still be crucial in helping people with Covid-19 avoid getting very sick. WASHINGTON — Facing overcrowded hospitals and an unrelenting surge of Delta variant cases around the country, the Biden administration on Thursday renewed its call for health providers to use monoclonal antibody treatments, which can help Covid-19 patients who are at risk of getting very sick."
Arizona,2021,Q3,"Counties with low vaccination rates continue to bear the brunt of the highly contagious Delta variant, and some are seeing their highest case rates of the entire pandemic. Counties with low vaccination rates continue to bear the brunt of the highly contagious Delta variant, and some are seeing their highest case rates of the entire pandemic."
Arizona,2021,Q3,"The announcement from Mayor Muriel Bowser came as some states and municipalities were quick to adopt the new C.D.C. guidelines while others expressed outrage. Mayor Muriel Bowser of Washington said on Thursday that an indoor mask mandate would be reimposed in the nation’s capital on Saturday, becoming the latest jurisdiction to change public health protocols after new federal guidance advised even vaccinated people in coronavirus hot spots to resume wearing face coverings in indoor public spaces."
Arizona,2021,Q3,"Many testing sites were closed or scaled back after vaccines became available, but the latest surge of infections and new mandates have increased the need for testing. As the Delta variant of the coronavirus spreads in the United States, some counties are reopening community testing sites that they shuttered last spring, when case counts were falling and attention was shifting to vaccination."
Arizona,2021,Q3,"As publisher, Ms. Litrell focused not on telling woman what to wear or how to cook, but on how to integrate into the work force. Barbara J. Litrell, a publisher of women’s magazines that focused not on hair and makeup but on the contributions women made to the work force, died on July 4 at her home in Cottonwood, Ariz. She was 77."
Arizona,2021,Q3,"If confirmed by the Senate, Dr. Rahul Gupta would become the first medical doctor to serve in the position since the role was created in 1988. WASHINGTON — President Biden intends to nominate Dr. Rahul Gupta, who led West Virginia’s response to a devastating opioid crisis, to run the Office of National Drug Control Policy — a choice that immediately drew mixed reviews from advocates for people with substance abuse problems."
Arizona,2021,Q3,"Compared with other highly vaccinated countries, large parts of the United States have many vulnerable seniors, helping spur hospitalization and death. Compared with other highly vaccinated countries, large parts of the United States have many vulnerable seniors, helping spur hospitalization and death."
Arizona,2021,Q4,"The furious members accused the Arizona Democrat of “answering to big donors rather than your own people,” in the latest sign of the political pressure she faces. WASHINGTON — Five veterans tapped to advise Senator Kyrsten Sinema, an Arizona Democrat, resigned from their posts on Thursday, publicly accusing her of “hanging your constituents out to dry” in the latest sign of growing hostility toward a centrist who has emerged as a key holdout on President Biden’s agenda."
Arizona,2021,Q4,"There’s a difference between being a maverick and being a narcissist. In 2003, Joe Lieberman, at the time one of the worst Democratic senators, traveled to Arizona to campaign for his party’s presidential nomination and was regularly greeted by antiwar demonstrators. “He’s a shame to Democrats,” said the organizer of a protest outside a Tucson hotel, a left-wing social worker named Kyrsten Sinema. “I don’t even know why he’s running. He seems to want to get Republicans voting for him — what kind of strategy is that?”"
Arizona,2021,Q4,"Public health in crisis At the beginning of the summer, when it looked like the U.S. was turning the corner on the pandemic, my colleagues Danielle Ivory and Mike Baker set out to answer a question: How prepared are local and state health departments for the next pandemic?"
Arizona,2021,Q4,"Most of the results of rapid tests are not reported. That’s magnifying questions about how best to measure the spread of the virus. Millions of rapid at-home Covid tests are flying off pharmacy shelves across the country, giving Americans an instant, if sometimes imperfect, read on whether they are infected with the coronavirus."
Arizona,2021,Q4,"Cases are shooting up, I.C.U.s are stretched thin and booster vaccinations are lagging. Signs point to an intense winter wave in the United States. Cases are shooting up, I.C.U.s are stretched thin and booster vaccinations are lagging. Signs point to an intense winter wave in the United States."
Arizona,2021,Q4,"Experts and tribal leaders aren’t sure why, but living near communities with low vaccination rates may be contributing. The Navajo Nation managed to tame Covid-19 earlier this year, mounting a campaign that drove its vaccination rate far above the United States average, after the virus ravaged the Navajo people."
Arizona,2021,Q4,"The party’s struggles in communities that saw declines in manufacturing and union jobs, and health care, could more than offset its gains in metropolitan areas. WASHINGTON — The share of the Democratic presidential vote in the Midwest declined most precipitously between 2012 and 2020 in counties that experienced the steepest losses in manufacturing and union jobs and saw declines in health care, according to a new report to be released this month."
Arizona,2021,Q4,"Public health experts fear that the highly contagious variant cannot be stopped without harsh measures that the public will no longer tolerate. Even as President Biden on Tuesday outlined new plans for battling the highly contagious Omicron variant, public health experts warned that the measures would not be sufficient to prevent a grim rise in infections and hospitalizations over the next few weeks."
Arizona,2021,Q4,"The lawsuit was filed a day after the announcement of a Jan. 4 deadline for the companies to begin their mandates or start weekly testing. The attorneys general in 11 states filed a lawsuit on Friday in an effort to prevent the Biden administration from requiring large companies to mandate coronavirus vaccinations, the latest sign of growing pushback against the federal government’s biggest effort yet to enlist private businesses in combating the virus."
Arizona,2021,Q4,"The U.S. is one of six countries with no national paid leave. The Democrats have cut their plan to four weeks, which would still make it an outlier. Congress is now considering four weeks of paid family and medical leave, down from the 12 weeks that were initially proposed in the Democrats’ spending plan. If the plan becomes law, the United States will no longer be one of six countries in the world — and the only rich country — without any form of national paid leave."
Arizona,2022,Q1,"Two performances, so far, are being rescheduled, his tour said, after an outbreak “within the team.” The singer Justin Bieber has tested positive for the coronavirus, one day after he began his world tour in San Diego on Friday, a representative for Mr. Bieber confirmed on Sunday."
Arizona,2022,Q1,"The study found that districts with full mask requirements had 23 percent lower rates of the coronavirus among students and staff members than districts without the mandates. More and more American school districts have dropped mask mandates in recent weeks as coronavirus cases plunged across the United States. But they remain a subject of debate among some students and their parents, and a study released on Tuesday by the Centers for Disease Control and Prevention suggested that those mandates had helped protect children and teachers from the coronavirus last fall."
Arizona,2022,Q1,"People who worked out in even moderately polluted air did not show the kinds of brain improvements tied to a lower risk of dementia. Work out in polluted air and you may miss out on some of the brain benefits of exercise, according to two, large-scale new studies of exercise, air quality and brain health. The studies, which involved tens of thousands of British men and women, found that, most of the time, people who ran and rode vigorously had larger brain volumes and lower risks for dementia than their less active peers. But if people exercised in areas with even moderate levels of air pollution, the expected brain improvements from exercise almost disappeared."
Arizona,2022,Q1,"Some scientists and health experts see the possibility that the first signs of a new surge could be missed, but others say metrics like hospitalizations and wastewater monitoring have become more relevant than daily reports. A growing number of U.S. states have stopped giving daily updates of the number of new coronavirus cases, hospitalizations and deaths, which, combined with the rise of at-home testing whose results are often not officially registered, is creating a more uneven real-time look at the state of the pandemic."
Arizona,2022,Q1,"Most everyone agrees the unbranded animals are a problem in Gila National Forest. But fear that the federal plan involves shooting them from a helicopter has led to sharp local opposition. Hundreds of feral cattle roam freely in Gila National Forest, more than three million acres of remote and sprawling land in New Mexico with mountains, hot springs and untouched federally designated wilderness areas."
Arizona,2022,Q1,"President Biden announced that his administration would double its order of Pfizer’s scarce Covid-19 antiviral drug, which has been shown to reduce hospitalizations. WASHINGTON — The United States government doubled its order for Pfizer’s Covid pills on Tuesday, a move that will modestly increase the nation’s very limited supply of the treatment in the short term amid a record-setting surge in coronavirus cases."
Arizona,2022,Q1,The powerful political action committee said the Arizona senator could find herself “standing alone” in 2024 if she refuses to change Senate rules to force through voting rights legislation. WASHINGTON — One of the largest contributors to Senator Kyrsten Sinema’s political rise announced on Tuesday that it would cut off its financial support if the senator continues to refuse to change the Senate’s filibuster rules to allow for passage of far-reaching voting rights legislation.
Arizona,2022,Q1,"It never quite fit in your wallet, so it’s no surprise you may have misplaced it by now. More than a year ago, when Covid-19 vaccines became available and jabs started going into arms, it became a point of pride for some people to show off a bandaged shoulder and a white Covid-19 Vaccination Record card."
Arizona,2022,Q1,"The overall pattern is familiar, but a fresh perspective on how to interpret cases, hospitalizations and deaths is necessary as Omicron tears through the country. The overall pattern is familiar, but a fresh perspective on how to interpret cases, hospitalizations and deaths is necessary as Omicron tears through the country."
Arizona,2022,Q1,"In the cities that were among the first to experience rapid rises in Covid cases due to Omicron, serious outcomes including I.C.U. stays and deaths are following case curves upward. In the cities that were among the first to experience rapid rises in Covid cases due to Omicron, serious outcomes including I.C.U. stays and deaths are following case curves upward."
Arizona,2022,Q2,"Many of the millions of women who live in these states would be able to seek legal abortions elsewhere, but the barriers to access may be hard for some to overcome. Many of the millions of women who live in these states would be able to seek legal abortions elsewhere, but the barriers to access may be hard for some to overcome."
Arizona,2022,Q2,"With large expanses of grass and trees, former golf courses are being reconsidered for housing, but developers face challenges, including community resistance. SAN TAN VALLEY, Ariz. — Buffeted by rising costs and declining interest from golfers, the Links at Queen Creek course closed two years ago after 26 years of operation. But with the demand for housing in Arizona soaring, Walt Brown Jr. saw a different fate for the 106-acre parcel of grass and palm trees southeast of Phoenix."
Arizona,2022,Q2,"If the Supreme Court were to end Roe v. Wade, about half of states would be expected to ban abortion quickly or limit it heavily. If the Supreme Court were to end Roe v. Wade, about half of states would be expected to ban abortion quickly or limit it heavily."
Arizona,2022,Q2,"Far-right activists are intercepting migrant children and collecting information about their families, based on a conspiracy theory that they are falling prey to sex-trafficking rings. SASABE, Ariz. — The 15 migrant children, weary and hungry, stumbled toward a gap in the rust-colored border wall that soars between Mexico and Arizona, nearing the end of their two-week trek north. Unexpectedly, a man in a cap emblazoned with a blackened American flag — traditionally, a message that “no quarter” will be given to the enemy — approached them and coaxed them to his campsite."
Arizona,2022,Q2,"Record-breaking heat will continue through the weekend from California to South Texas. Meteorologists say the soaring temperatures may cause illness. Dangerous and potentially deadly heat will settle over the southwestern United States through much of the weekend, with temperatures in some locations expected to break records and exceed 100 degrees."
Arizona,2022,Q2,"People from around the world have been lingering on the border, awaiting the end of pandemic restrictions. Their fate remains one of the Biden administration’s biggest challenges on immigration. NOGALES, Mexico — Guadalupe Garcia crossed the border into Arizona with her 11-year-old daughter early this year, saying she was fleeing the brutal beatings she was suffering at the hands of her husband in Guatemala. The Border Patrol informed her that the United States was not open for asylum, and quickly put the pair on a bus back to Mexico."
Arizona,2022,Q2,"Under the ruling, the public health measure known as Title 42 that has denied migrants entry will remain in effect. A federal judge on Friday blocked the Biden administration from lifting a pandemic-related health order whose scheduled expiration on Monday would have thrown open the doors of the United States to asylum seekers at the border for the first time in more than two years."
Arizona,2022,Q2,"A survey by election researchers argues that efforts to confuse or scare away prospective voters disproportionately target minority groups in battleground states. When it comes to elections, disinformation is not just a problem online."
Arizona,2022,Q2,"The ban, passed by Republican lawmakers and signed by Gov. Ron DeSantis, is scheduled to take effect on Friday. MIAMI — In a welcome but likely brief victory for supporters of abortion rights, a judge in Florida blocked a state law banning abortions after 15 weeks of pregnancy on Thursday, the latest in a flurry of activity in state courts and legislatures following the Supreme Court’s decision to overturn Roe v. Wade."
Arizona,2022,Q2,"In an unusual step, the mother of Lee Michael Pahe, who was found dead in July 2021, made a plea on the radio in her language, seeking information about her son’s death. The F.B.I. started airing a radio ad last week seeking information about the fatal shooting of a man in Naschitti, N.M., within the Navajo Nation."
Arizona,2022,Q3,"Amid pandemic stress and racial violence, many communities of color have turned to wilderness areas for healing. For Cynthia Philips, it was the sound of bees, willows, crickets and the hum of a metallic Tibetan bowl that helped her overcome some of her anxieties."
